source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0031348,negative regulation of defense response,0.0023065228480673395,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a defense response."" [GOC:mah]",263,959,26,20972,0.027111574556830033,0.09885931558935361,query_1,"['GO:0006952', 'GO:0031347', 'GO:0048585']"
GO:BP,GO:0051384,response to glucocorticoid,0.0023265232840337952,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucocorticoid stimulus. Glucocorticoids are hormonal C21 corticosteroids synthesized from cholesterol with the ability to bind with the cortisol receptor and trigger similar effects. Glucocorticoids act primarily on carbohydrate and protein metabolism, and have anti-inflammatory effects."" [GOC:ai, PMID:9884123]",113,959,15,20972,0.01564129301355579,0.13274336283185842,query_1,['GO:0031960']
GO:BP,GO:0008202,steroid metabolic process,0.0023395696828965944,True,"""The chemical reactions and pathways involving steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."" [ISBN:0198547684]",323,959,30,20972,0.03128258602711158,0.09287925696594428,query_1,['GO:0006629']
GO:BP,GO:0072111,cell proliferation involved in kidney development,0.002357544079414714,True,"""The multiplication or reproduction of cells, resulting in the expansion of the population in the kidney."" [GOC:mtg_kidney_jan10]",20,959,6,20972,0.006256517205422315,0.3,query_1,"['GO:0001822', 'GO:0008283']"
GO:BP,GO:1903409,reactive oxygen species biosynthetic process,0.002357544079414714,True,"""The chemical reactions and pathways resulting in the formation of reactive oxygen species, any molecules or ions formed by the incomplete one-electron reduction of oxygen."" [GO_REF:0000068, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:24252804]",56,959,10,20972,0.010427528675703858,0.17857142857142858,query_1,"['GO:0009058', 'GO:0072593']"
GO:BP,GO:0070875,positive regulation of glycogen metabolic process,0.002357544079414714,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving glycogen."" [GOC:mah]",20,959,6,20972,0.006256517205422315,0.3,query_1,"['GO:0005977', 'GO:0010604', 'GO:0010907', 'GO:0070873']"
GO:BP,GO:0006029,proteoglycan metabolic process,0.002357544079414714,True,"""The chemical reactions and pathways involving proteoglycans, any glycoprotein in which the carbohydrate units are glycosaminoglycans."" [PMID:35536939]",101,959,14,20972,0.014598540145985401,0.13861386138613863,query_1,['GO:0009100']
GO:BP,GO:0048662,negative regulation of smooth muscle cell proliferation,0.002357544079414714,True,"""Any process that stops, prevents or reduces the rate or extent of smooth muscle cell proliferation."" [CL:0000192, GOC:ebc]",46,959,9,20972,0.009384775808133473,0.1956521739130435,query_1,"['GO:0008285', 'GO:0048659', 'GO:0048660']"
GO:BP,GO:0010001,glial cell differentiation,0.002357544079414714,True,"""The process in which a relatively unspecialized cell acquires the specialized features of a glial cell."" [GOC:go_curators, GOC:mtg_sensu]",249,959,25,20972,0.026068821689259645,0.10040160642570281,query_1,"['GO:0030154', 'GO:0042063']"
GO:BP,GO:0006811,monoatomic ion transport,0.002357544079414714,True,"""The directed movement of a monoatomic ion into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:ai]",1260,959,85,20972,0.0886339937434828,0.06746031746031746,query_1,['GO:0006810']
GO:BP,GO:0000819,sister chromatid segregation,0.0024219073098894718,True,"""The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets."" [GOC:ai, GOC:elh]",235,959,24,20972,0.02502606882168926,0.10212765957446808,query_1,"['GO:0051276', 'GO:0098813']"
GO:BP,GO:0035116,embryonic hindlimb morphogenesis,0.0024236669972702092,True,"""The process, occurring in the embryo, by which the anatomical structures of the hindlimbs are generated and organized. The hindlimbs are the posterior limbs of an animal."" [ISBN:0198612001]",28,959,7,20972,0.0072992700729927005,0.25,query_1,"['GO:0030326', 'GO:0035137']"
GO:BP,GO:0034695,response to prostaglandin E,0.0024236669972702092,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin E stimulus."" [GOC:BHF, GOC:vk]",28,959,7,20972,0.0072992700729927005,0.25,query_1,"['GO:0034694', 'GO:0097305', 'GO:1901654']"
GO:BP,GO:0018108,peptidyl-tyrosine phosphorylation,0.002429171494013109,True,"""The phosphorylation of peptidyl-tyrosine to form peptidyl-O4'-phospho-L-tyrosine."" [RESID:AA0039]",139,959,17,20972,0.017726798748696558,0.1223021582733813,query_1,"['GO:0006468', 'GO:0018212']"
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,0.0025115326133731872,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",664,959,51,20972,0.053180396246089674,0.07680722891566265,query_1,['GO:0048858']
GO:BP,GO:0032956,regulation of actin cytoskeleton organization,0.0025129860196664534,True,"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:mah]",340,959,31,20972,0.03232533889468196,0.09117647058823529,query_1,"['GO:0030036', 'GO:0032970', 'GO:0051493']"
GO:BP,GO:0080134,regulation of response to stress,0.0025516600162988233,True,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",1410,959,93,20972,0.09697601668404589,0.06595744680851064,query_1,"['GO:0006950', 'GO:0048583']"
GO:BP,GO:0008645,hexose transmembrane transport,0.002568262201194196,True,"""The process in which hexose is transported across a membrane. Hexoses are aldoses with a chain of six carbon atoms in the molecule."" [GOC:vw]",102,959,14,20972,0.014598540145985401,0.13725490196078433,query_1,['GO:0015749']
GO:BP,GO:0032963,collagen metabolic process,0.002568262201194196,True,"""The chemical reactions and pathways involving collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:mah, ISBN:0198506732]",102,959,14,20972,0.014598540145985401,0.13725490196078433,query_1,['GO:0008152']
GO:BP,GO:0010565,regulation of ketone metabolic process,0.0025888578429081564,True,"""Any process that modulates the chemical reactions and pathways involving any of a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."" [GOC:dph, GOC:tb]",127,959,16,20972,0.016684045881126174,0.12598425196850394,query_1,"['GO:0019222', 'GO:0042180']"
GO:BP,GO:0035107,appendage morphogenesis,0.0025888578429081564,True,"""The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]",153,959,18,20972,0.018769551616266946,0.11764705882352941,query_1,"['GO:0009653', 'GO:0048736']"
GO:BP,GO:0035108,limb morphogenesis,0.0025888578429081564,True,"""The process in which the anatomical structures of a limb are generated and organized. A limb is a paired appendage of a tetrapod used for locomotion or grasping."" [UBERON:0002101]",153,959,18,20972,0.018769551616266946,0.11764705882352941,query_1,"['GO:0035107', 'GO:0060173']"
REAC,REAC:R-HSA-388396,GPCR downstream signalling,0.0026130705315333632,True,GPCR downstream signalling,622,648,63,11056,0.09722222222222222,0.10128617363344052,query_1,['REAC:R-HSA-372790']
REAC,REAC:R-HSA-8957275,Post-translational protein phosphorylation,0.0026130705315333632,True,Post-translational protein phosphorylation,107,648,19,11056,0.029320987654320986,0.17757009345794392,query_1,['REAC:R-HSA-597592']
GO:BP,GO:0033047,regulation of mitotic sister chromatid segregation,0.002668520493865454,True,"""Any process that modulates the frequency, rate or extent of sister chromatid segregation during mitosis."" [GOC:mah]",57,959,10,20972,0.010427528675703858,0.17543859649122806,query_1,"['GO:0000070', 'GO:0033045']"
GO:BP,GO:0048806,genitalia development,0.0027256070050968883,True,"""The process whose specific outcome is the progression of the genitalia over time, from its formation to the mature structure."" [GOC:jid]",47,959,9,20972,0.009384775808133473,0.19148936170212766,query_1,"['GO:0007548', 'GO:0048513', 'GO:0048608']"
GO:BP,GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",0.0027256070050968883,True,"""A type of non-canonical Wnt signaling pathway in which Wnt binding to its receptor on the surface of a target cell results in the activation small G proteins such as Rho, Rac, and Cdc42 which, in turn activate effectors, including C-Jun N-terminal kinase (JNK) and Rho kinase (Rok). The signaling ends with change in the transcription of target genes and/or reorganisation of the cytoskeleton."" [PMID:11532397, PMID:25349257, PMID:28293032, PMID:37804416]",47,959,9,20972,0.009384775808133473,0.19148936170212766,query_1,['GO:0035567']
GO:BP,GO:0060443,mammary gland morphogenesis,0.0027256070050968883,True,"""The process in which anatomical structures of the mammary gland are generated and organized. Morphogenesis refers to the creation of shape. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk."" [GOC:dph]",47,959,9,20972,0.009384775808133473,0.19148936170212766,query_1,"['GO:0022612', 'GO:0030879']"
GO:BP,GO:0010463,mesenchymal cell proliferation,0.0027256070050968883,True,"""The multiplication or reproduction of cells, resulting in the expansion of a mesenchymal cell population. A mesenchymal cell is a cell that normally gives rise to other cells that are organized as three-dimensional masses, rather than sheets."" [GOC:dph, GOC:tb]",47,959,9,20972,0.009384775808133473,0.19148936170212766,query_1,['GO:0008283']
GO:BP,GO:0045930,negative regulation of mitotic cell cycle,0.002745584132289564,True,"""Any process that stops, prevents or reduces the rate or extent of progression through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",223,959,23,20972,0.023983315954118872,0.1031390134529148,query_1,"['GO:0000278', 'GO:0007346', 'GO:0045786']"
GO:BP,GO:0060322,head development,0.0027583378397214404,True,"""The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body."" [GOC:dph]",787,959,58,20972,0.06047966631908238,0.07369758576874205,query_1,['GO:0048856']
REAC,REAC:R-HSA-1442490,Collagen degradation,0.0027821129029608825,True,Collagen degradation,64,648,14,11056,0.021604938271604937,0.21875,query_1,['REAC:R-HSA-1474228']
GO:BP,GO:0044770,cell cycle phase transition,0.0027909358641850937,True,"""The cell cycle process by which a cell commits to entering the next cell cycle phase."" [GOC:mtg_cell_cycle]",534,959,43,20972,0.04483837330552659,0.08052434456928839,query_1,['GO:0022402']
GO:BP,GO:0032760,positive regulation of tumor necrosis factor production,0.0027970497020637737,True,"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor production."" [GO_REF:0000058, GOC:TermGenie, PMID:10891884, PMID:15560120]",103,959,14,20972,0.014598540145985401,0.13592233009708737,query_1,"['GO:0032640', 'GO:0032680', 'GO:1903557']"
GO:BP,GO:0044703,multi-organism reproductive process,0.002944467843361442,True,"""A biological process that directly contributes to the process of producing new individuals, involving another organism."" [GOC:jl]",196,959,21,20972,0.021897810218978103,0.10714285714285714,query_1,['GO:0022414']
GO:BP,GO:0016053,organic acid biosynthetic process,0.002944467843361442,True,"""The chemical reactions and pathways resulting in the formation of organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",313,959,29,20972,0.03023983315954119,0.0926517571884984,query_1,"['GO:0006082', 'GO:0044283']"
GO:BP,GO:0045087,innate immune response,0.002944467843361442,True,"""Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens."" [GO_REF:0000022, GOC:add, GOC:ebc, GOC:mtg_sensu]",1018,959,71,20972,0.0740354535974974,0.06974459724950884,query_1,"['GO:0006955', 'GO:0140546']"
GO:BP,GO:0038111,interleukin-7-mediated signaling pathway,0.002944467843361442,True,"""The series of molecular signals initiated by interleukin-7 binding to its receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:nhn, GOC:signaling]",8,959,4,20972,0.004171011470281543,0.5,query_1,"['GO:0019221', 'GO:0098761']"
GO:BP,GO:0051383,kinetochore organization,0.002944467843361442,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the kinetochore, a multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",29,959,7,20972,0.0072992700729927005,0.2413793103448276,query_1,['GO:0051276']
GO:BP,GO:1903707,negative regulation of hemopoiesis,0.002944467843361442,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",116,959,15,20972,0.01564129301355579,0.12931034482758622,query_1,"['GO:0002683', 'GO:0010721', 'GO:0030097', 'GO:0051241', 'GO:1903706']"
GO:BP,GO:0003149,membranous septum morphogenesis,0.002944467843361442,True,"""The process in which the membranous septum is generated and organized. The membranous septum is the upper part of ventricular septum."" [GOC:mtg_heart]",8,959,4,20972,0.004171011470281543,0.5,query_1,"['GO:0009653', 'GO:0060412']"
GO:BP,GO:0003401,axis elongation,0.002944467843361442,True,"""The developmental growth that results in the elongation of a line that defines polarity or symmetry in an anatomical structure."" [GOC:ascb_2009, GOC:dph, GOC:tb]",29,959,7,20972,0.0072992700729927005,0.2413793103448276,query_1,['GO:0060560']
GO:BP,GO:0002700,regulation of production of molecular mediator of immune response,0.002944467843361442,True,"""Any process that modulates the frequency, rate, or extent of the production of molecular mediator of immune response."" [GOC:add]",196,959,21,20972,0.021897810218978103,0.10714285714285714,query_1,"['GO:0002440', 'GO:0002697', 'GO:0010468']"
GO:BP,GO:0006270,DNA replication initiation,0.00297879515631445,True,"""The process in which DNA-dependent DNA replication is started; it begins when specific sequences, known as origins of replication, are recognized and bound by the origin recognition complex, followed by DNA unwinding."" [PMID:28209641]",38,959,8,20972,0.008342022940563087,0.21052631578947367,query_1,"['GO:0006259', 'GO:0006261']"
GO:BP,GO:1903053,regulation of extracellular matrix organization,0.0030055309091482664,True,"""Any process that modulates the frequency, rate or extent of extracellular matrix organization."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:22357537]",58,959,10,20972,0.010427528675703858,0.1724137931034483,query_1,"['GO:0030198', 'GO:0051128']"
GO:BP,GO:0071219,cellular response to molecule of bacterial origin,0.0030559750493392933,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin."" [GOC:mah]",225,959,23,20972,0.023983315954118872,0.10222222222222223,query_1,"['GO:0002237', 'GO:0071216']"
GO:BP,GO:0019216,regulation of lipid metabolic process,0.003056685205195923,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]",314,959,29,20972,0.03023983315954119,0.09235668789808917,query_1,"['GO:0006629', 'GO:0080090']"
GO:BP,GO:0010594,regulation of endothelial cell migration,0.003056685205195923,True,"""Any process that modulates the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:BHF, GOC:dph, GOC:tb]",169,959,19,20972,0.01981230448383733,0.11242603550295859,query_1,"['GO:0030334', 'GO:0043542']"
GO:BP,GO:0046626,regulation of insulin receptor signaling pathway,0.0030617421070276594,True,"""Any process that modulates the frequency, rate or extent of insulin receptor signaling."" [GOC:bf]",69,959,11,20972,0.011470281543274244,0.15942028985507245,query_1,"['GO:0008286', 'GO:0009966']"
GO:BP,GO:0002430,complement receptor mediated signaling pathway,0.003099235476259367,True,"""The series of molecular signals generated as a consequence of a component of the complement pathway binding to a complement receptor. Such components include both whole complement proteins and fragments of complement proteins generated through the activity of the complement pathway."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",14,959,5,20972,0.005213764337851929,0.35714285714285715,query_1,['GO:0002429']
GO:BP,GO:0010171,body morphogenesis,0.00311449849374961,True,"""The process in which the anatomical structures of the soma are generated and organized."" [GOC:ems, ISBN:0140512888]",48,959,9,20972,0.009384775808133473,0.1875,query_1,['GO:0009653']
GO:BP,GO:0120163,negative regulation of cold-induced thermogenesis,0.00311449849374961,True,"""Any process that stops, prevents, or reduces the rate of cold-induced thermogenesis."" [PMID:27876809]",48,959,9,20972,0.009384775808133473,0.1875,query_1,"['GO:0051241', 'GO:0106106', 'GO:0120161']"
REAC,REAC:R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,0.0031444551663193424,True,Interleukin-4 and Interleukin-13 signaling,111,648,19,11056,0.029320987654320986,0.17117117117117117,query_1,['REAC:R-HSA-449147']
REAC,REAC:R-HSA-1474228,Degradation of the extracellular matrix,0.0031444551663193424,True,Degradation of the extracellular matrix,140,648,22,11056,0.033950617283950615,0.15714285714285714,query_1,['REAC:R-HSA-1474244']
REAC,REAC:R-HSA-216083,Integrin cell surface interactions,0.003197054488717972,True,Integrin cell surface interactions,84,648,16,11056,0.024691358024691357,0.19047619047619047,query_1,['REAC:R-HSA-1474244']
REAC,REAC:R-HSA-3000178,ECM proteoglycans,0.003197054488717972,True,ECM proteoglycans,76,648,15,11056,0.023148148148148147,0.19736842105263158,query_1,['REAC:R-HSA-1474244']
REAC,REAC:R-HSA-3656225,Defective CHST6 causes MCDC1,0.003197054488717972,True,Defective CHST6 causes MCDC1,8,648,5,11056,0.007716049382716049,0.625,query_1,['REAC:R-HSA-3560782']
REAC,REAC:R-HSA-3656243,Defective ST3GAL3 causes MCT12 and EIEE15,0.003197054488717972,True,Defective ST3GAL3 causes MCT12 and EIEE15,8,648,5,11056,0.007716049382716049,0.625,query_1,['REAC:R-HSA-3560782']
REAC,REAC:R-HSA-3656244,Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.003197054488717972,True,Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),8,648,5,11056,0.007716049382716049,0.625,query_1,['REAC:R-HSA-3560782']
GO:BP,GO:0007015,actin filament organization,0.003264966267931896,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking."" [GOC:mah]",457,959,38,20972,0.03962460896767466,0.08315098468271334,query_1,"['GO:0030036', 'GO:0097435']"
GO:BP,GO:1903706,regulation of hemopoiesis,0.0032795550661750055,True,"""Any process that modulates the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",425,959,36,20972,0.03753910323253389,0.08470588235294117,query_1,"['GO:0002682', 'GO:0030097', 'GO:0060284', 'GO:2000026']"
GO:BP,GO:0051251,positive regulation of lymphocyte activation,0.0033049305690673134,True,"""Any process that activates or increases the frequency, rate or extent of lymphocyte activation."" [GOC:ai]",331,959,30,20972,0.03128258602711158,0.09063444108761329,query_1,"['GO:0002696', 'GO:0046649', 'GO:0051249']"
GO:BP,GO:0015749,monosaccharide transmembrane transport,0.00331589806663091,True,"""The process in which a monosaccharide is transported across a lipid bilayer, from one side of a membrane to the other. Monosaccharides are the simplest carbohydrates; they are polyhydric alcohols containing either an aldehyde or a keto group and between three to ten or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides."" [GO_REF:0000069, GOC:TermGenie, GOC:vw]",105,959,14,20972,0.014598540145985401,0.13333333333333333,query_1,['GO:0034219']
GO:BP,GO:0021675,nerve development,0.0033663188827793237,True,"""The process whose specific outcome is the progression of a nerve over time, from its formation to the mature structure."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",93,959,13,20972,0.013555787278415016,0.13978494623655913,query_1,"['GO:0007399', 'GO:0048856']"
GO:BP,GO:0045839,negative regulation of mitotic nuclear division,0.003405939567816071,True,"""Any process that stops, prevents or reduces the rate or extent of mitosis. Mitosis is the division of the eukaryotic cell nucleus to produce two daughter nuclei that, usually, contain the identical chromosome complement to their mother."" [GOC:dph, GOC:go_curators, GOC:tb]",59,959,10,20972,0.010427528675703858,0.1694915254237288,query_1,"['GO:0007088', 'GO:0010948', 'GO:0045930', 'GO:0051784', 'GO:0140014']"
GO:BP,GO:0030239,myofibril assembly,0.00342828348205893,True,"""Formation of myofibrils, the repeating units of striated muscle."" [GOC:mah]",70,959,11,20972,0.011470281543274244,0.15714285714285714,query_1,"['GO:0010927', 'GO:0031032', 'GO:0055002', 'GO:0097435', 'GO:0140694']"
GO:BP,GO:1900046,regulation of hemostasis,0.00342828348205893,True,"""Any process that modulates the frequency, rate or extent of hemostasis."" [GOC:TermGenie]",70,959,11,20972,0.011470281543274244,0.15714285714285714,query_1,"['GO:0007599', 'GO:0050789', 'GO:0050878']"
GO:BP,GO:0062013,positive regulation of small molecule metabolic process,0.003473701004263317,True,"""Any process that activates or increases the frequency, rate or extent of a small molecule metabolic process."" [GOC:vw]",144,959,17,20972,0.017726798748696558,0.11805555555555555,query_1,"['GO:0009893', 'GO:0044281', 'GO:0062012']"
GO:BP,GO:0031667,response to nutrient levels,0.0034766524152298143,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of nutrients."" [GOC:mah]",475,959,39,20972,0.040667361835245046,0.08210526315789474,query_1,['GO:0050896']
GO:BP,GO:0050777,negative regulation of immune response,0.0035116227294657116,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]",199,959,21,20972,0.021897810218978103,0.10552763819095477,query_1,"['GO:0002683', 'GO:0006955', 'GO:0048585', 'GO:0050776']"
GO:BP,GO:0050727,regulation of inflammatory response,0.0035116227294657116,True,"""Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."" [GOC:ai]",395,959,34,20972,0.035453597497393116,0.08607594936708861,query_1,"['GO:0006954', 'GO:0031347', 'GO:0032101']"
REAC,REAC:R-HSA-449147,Signaling by Interleukins,0.003535533979442172,True,Signaling by Interleukins,476,648,50,11056,0.07716049382716049,0.10504201680672269,query_1,['REAC:R-HSA-1280215']
GO:BP,GO:0071560,cellular response to transforming growth factor beta stimulus,0.0035365891667669884,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus."" [GOC:ecd, PMID:15451575]",257,959,25,20972,0.026068821689259645,0.09727626459143969,query_1,"['GO:0071363', 'GO:0071559']"
GO:BP,GO:0010758,regulation of macrophage chemotaxis,0.003555963369262949,True,"""Any process that modulates the rate, frequency or extent of macrophage chemotaxis. Macrophage chemotaxis is the movement of a macrophage in response to an external stimulus."" [GOC:BHF, GOC:dph, GOC:tb]",30,959,7,20972,0.0072992700729927005,0.23333333333333334,query_1,"['GO:0002688', 'GO:0048246', 'GO:1905521']"
GO:BP,GO:0071695,anatomical structure maturation,0.003555963369262949,True,"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure to attain its fully functional state."" [GOC:mah]",272,959,26,20972,0.027111574556830033,0.09558823529411764,query_1,"['GO:0021700', 'GO:0048856']"
GO:BP,GO:0003094,glomerular filtration,0.003555963369262949,True,"""The process in which plasma is filtered through the glomerular membrane which consists of capillary endothelial cells, the basement membrane, and epithelial cells. The glomerular filtrate is the same as plasma except it has no significant amount of protein."" [GOC:mtg_cardio, GOC:sart, ISBN:0721643949]",30,959,7,20972,0.0072992700729927005,0.23333333333333334,query_1,['GO:0097205']
GO:BP,GO:0071174,mitotic spindle checkpoint signaling,0.0035615012484416704,True,"""A signaling process that contributes to a mitotic cell cycle checkpoint that originates from the spindle and delays the metaphase/anaphase transition of a mitotic nuclear division until the spindle is correctly assembled and oriented, the completion of anaphase until chromosomes are attached to the spindle, or mitotic exit and cytokinesis when the spindle does not form."" [GOC:mtg_cell_cycle]",49,959,9,20972,0.009384775808133473,0.1836734693877551,query_1,"['GO:0007093', 'GO:0031577']"
GO:BP,GO:0071173,spindle assembly checkpoint signaling,0.0035615012484416704,True,"""A signaling process that delays the metaphase/anaphase transition until the spindle is correctly assembled and chromosomes are attached to the spindle."" [GOC:mah]",49,959,9,20972,0.009384775808133473,0.1836734693877551,query_1,['GO:0031577']
GO:BP,GO:0007094,mitotic spindle assembly checkpoint signaling,0.0035615012484416704,True,"""A mitotic cell cycle checkpoint that delays mitotic sister chromatid separation and consequently the mitotic metaphase/anaphase transition until the spindle is correctly assembled and chromosomes are attached to the spindle. Spindle assembly checkpoint signaling begins with the activated Mph family kinase, and results in the inhibition of the Anaphase Promoting Complex and its activator Sleepy/Cdc20 by the mitotic checkpoint complex (MCC)."" [GOC:mtg_cell_cycle, PMID:12360190]",49,959,9,20972,0.009384775808133473,0.1836734693877551,query_1,"['GO:0045841', 'GO:0071173', 'GO:0071174']"
GO:BP,GO:0104004,cellular response to environmental stimulus,0.0035654372154975233,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an environmental stimulus."" [GOC:dos]",333,959,30,20972,0.03128258602711158,0.09009009009009009,query_1,['GO:0051716']
GO:BP,GO:0071214,cellular response to abiotic stimulus,0.0035654372154975233,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (non-living) stimulus."" [GOC:mah]",333,959,30,20972,0.03128258602711158,0.09009009009009009,query_1,"['GO:0009628', 'GO:0104004']"
REAC,REAC:R-HSA-6783783,Interleukin-10 signaling,0.0035913694941776693,True,Interleukin-10 signaling,45,648,11,11056,0.016975308641975308,0.24444444444444444,query_1,['REAC:R-HSA-449147']
GO:BP,GO:0034329,cell junction assembly,0.003603017311099368,True,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",509,959,41,20972,0.04275286757038582,0.08055009823182711,query_1,"['GO:0022607', 'GO:0034330']"
GO:BP,GO:0045824,negative regulation of innate immune response,0.0036330860363128553,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the innate immune response."" [GOC:go_curators]",94,959,13,20972,0.013555787278415016,0.13829787234042554,query_1,"['GO:0002832', 'GO:0031348', 'GO:0032102', 'GO:0045087', 'GO:0045088', 'GO:0050777']"
GO:BP,GO:0042098,T cell proliferation,0.0036330860363128553,True,"""The expansion of a T cell population by cell division. Follows T cell activation."" [GOC:jl]",214,959,22,20972,0.022940563086548488,0.102803738317757,query_1,"['GO:0042110', 'GO:0046651']"
GO:BP,GO:0045787,positive regulation of cell cycle,0.0036330860363128553,True,"""Any process that activates or increases the rate or extent of progression through the cell cycle."" [GOC:go_curators]",349,959,31,20972,0.03232533889468196,0.08882521489971347,query_1,"['GO:0007049', 'GO:0048522', 'GO:0051726']"
GO:BP,GO:0071222,cellular response to lipopolysaccharide,0.0036330860363128553,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."" [GOC:mah]",214,959,22,20972,0.022940563086548488,0.102803738317757,query_1,"['GO:0032496', 'GO:0071219', 'GO:0071396', 'GO:1901701']"
GO:BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.0036778245380059992,True,"""Any process that modulates the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]",200,959,21,20972,0.021897810218978103,0.105,query_1,"['GO:0002460', 'GO:0002819']"
